learner_id,learner_name,grade,term,subject,score,assessment_date
L052,Carol Nkaissery,Grade 8,Term 2,Health Education,75.26,2024-08-15
L052,Carol Nkaissery,Grade 8,Term 2,Social Studies,65.28,2024-08-15
L052,Carol Nkaissery,Grade 8,Term 2,Religious Education,73.4,2024-08-15
L052,Carol Nkaissery,Grade 8,Term 2,Pre-Technical and Pre-Career Education,64.7,2024-08-15
L052,Carol Nkaissery,Grade 8,Term 2,Agriculture,66.41,2024-08-15
L052,Carol Nkaissery,Grade 8,Term 2,Business Studies,71.53,2024-08-15
L052,Carol Nkaissery,Grade 8,Term 2,Life Skills Education,64.33,2024-08-15
L052,Carol Nkaissery,Grade 8,Term 2,Sports and Physical Education,65.58,2024-08-15
L052,Carol Nkaissery,Grade 8,Term 3,English,72.0,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Kiswahili or Kenyan Sign Language,72.25,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Mathematics,67.5,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Integrated Science,77.29,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Health Education,66.58,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Social Studies,64.42,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Religious Education,74.32,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Pre-Technical and Pre-Career Education,66.9,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Agriculture,67.84,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Business Studies,69.12,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Life Skills Education,66.08,2024-11-20
L052,Carol Nkaissery,Grade 8,Term 3,Sports and Physical Education,63.26,2024-11-20
L052,Carol Nkaissery,Grade 9,Term 1,English,78.12,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Kiswahili or Kenyan Sign Language,67.49,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Mathematics,69.55,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Integrated Science,80.12,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Health Education,75.57,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Social Studies,72.15,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Religious Education,73.94,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Pre-Technical and Pre-Career Education,66.04,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Agriculture,72.9,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Business Studies,71.65,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Life Skills Education,60.9,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 1,Sports and Physical Education,69.76,2025-04-15
L052,Carol Nkaissery,Grade 9,Term 2,English,74.33,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Kiswahili or Kenyan Sign Language,73.24,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Mathematics,72.15,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Integrated Science,82.94,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Health Education,72.55,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Social Studies,71.13,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Religious Education,66.25,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Pre-Technical and Pre-Career Education,68.11,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Agriculture,68.41,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Business Studies,73.14,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Life Skills Education,64.64,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 2,Sports and Physical Education,68.04,2025-08-15
L052,Carol Nkaissery,Grade 9,Term 3,English,68.99,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Kiswahili or Kenyan Sign Language,73.51,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Mathematics,74.28,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Integrated Science,76.84,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Health Education,74.94,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Social Studies,66.76,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Religious Education,74.35,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Pre-Technical and Pre-Career Education,64.82,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Agriculture,65.98,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Business Studies,71.63,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Life Skills Education,63.22,2025-11-20
L052,Carol Nkaissery,Grade 9,Term 3,Sports and Physical Education,61.4,2025-11-20
L053,Jessica Kipchoge,Grade 7,Term 1,English,86.0,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Kiswahili or Kenyan Sign Language,83.65,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Mathematics,82.14,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Integrated Science,77.65,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Health Education,83.14,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Social Studies,81.88,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Religious Education,84.91,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Pre-Technical and Pre-Career Education,80.9,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Agriculture,78.47,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Business Studies,75.77,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Life Skills Education,73.86,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 1,Sports and Physical Education,82.61,2023-04-15
L053,Jessica Kipchoge,Grade 7,Term 2,English,84.74,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Kiswahili or Kenyan Sign Language,84.07,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Mathematics,76.89,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Integrated Science,77.5,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Health Education,87.1,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Social Studies,79.49,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Religious Education,77.63,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Pre-Technical and Pre-Career Education,75.36,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Agriculture,80.06,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Business Studies,86.92,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Life Skills Education,83.18,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 2,Sports and Physical Education,84.72,2023-08-15
L053,Jessica Kipchoge,Grade 7,Term 3,English,87.95,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Kiswahili or Kenyan Sign Language,83.69,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Mathematics,85.04,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Integrated Science,77.62,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Health Education,86.36,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Social Studies,84.92,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Religious Education,80.35,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Pre-Technical and Pre-Career Education,82.04,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Agriculture,84.38,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Business Studies,85.84,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Life Skills Education,76.99,2023-11-20
L053,Jessica Kipchoge,Grade 7,Term 3,Sports and Physical Education,81.66,2023-11-20
L053,Jessica Kipchoge,Grade 8,Term 1,English,81.45,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Kiswahili or Kenyan Sign Language,86.58,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Mathematics,87.65,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Integrated Science,84.85,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Health Education,84.48,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Social Studies,88.04,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Religious Education,88.4,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Pre-Technical and Pre-Career Education,82.45,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Agriculture,83.07,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Business Studies,87.81,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Life Skills Education,86.29,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 1,Sports and Physical Education,80.05,2024-04-15
L053,Jessica Kipchoge,Grade 8,Term 2,English,87.99,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Kiswahili or Kenyan Sign Language,79.58,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Mathematics,82.61,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Integrated Science,80.85,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Health Education,85.78,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Social Studies,79.38,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Religious Education,83.06,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Pre-Technical and Pre-Career Education,86.6,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Agriculture,78.37,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Business Studies,86.52,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Life Skills Education,81.12,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 2,Sports and Physical Education,88.76,2024-08-15
L053,Jessica Kipchoge,Grade 8,Term 3,English,86.09,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Kiswahili or Kenyan Sign Language,85.92,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Mathematics,80.44,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Integrated Science,84.99,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Health Education,85.93,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Social Studies,88.67,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Religious Education,88.37,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Pre-Technical and Pre-Career Education,80.19,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Agriculture,83.41,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Business Studies,80.84,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Life Skills Education,86.51,2024-11-20
L053,Jessica Kipchoge,Grade 8,Term 3,Sports and Physical Education,86.02,2024-11-20
L053,Jessica Kipchoge,Grade 9,Term 1,English,92.87,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Kiswahili or Kenyan Sign Language,82.41,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Mathematics,87.52,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Integrated Science,82.76,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Health Education,89.24,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Social Studies,81.58,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Religious Education,83.72,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Pre-Technical and Pre-Career Education,80.75,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Agriculture,85.67,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Business Studies,90.17,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Life Skills Education,81.92,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 1,Sports and Physical Education,87.72,2025-04-15
L053,Jessica Kipchoge,Grade 9,Term 2,English,87.79,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Kiswahili or Kenyan Sign Language,80.2,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Mathematics,82.47,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Integrated Science,82.72,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Health Education,93.28,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Social Studies,88.32,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Religious Education,89.14,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Pre-Technical and Pre-Career Education,86.52,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Agriculture,87.87,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Business Studies,83.79,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Life Skills Education,79.66,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 2,Sports and Physical Education,81.61,2025-08-15
L053,Jessica Kipchoge,Grade 9,Term 3,English,87.23,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Kiswahili or Kenyan Sign Language,83.45,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Mathematics,91.94,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Integrated Science,91.14,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Health Education,95.0,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Social Studies,92.19,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Religious Education,88.64,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Pre-Technical and Pre-Career Education,87.8,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Agriculture,81.18,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Business Studies,84.55,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Life Skills Education,86.19,2025-11-20
L053,Jessica Kipchoge,Grade 9,Term 3,Sports and Physical Education,85.07,2025-11-20
L054,Joy Matiang'i,Grade 7,Term 1,English,84.41,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Kiswahili or Kenyan Sign Language,68.22,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Mathematics,72.3,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Integrated Science,63.87,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Health Education,67.92,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Social Studies,71.74,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Religious Education,76.39,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Pre-Technical and Pre-Career Education,61.66,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Agriculture,76.04,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Business Studies,74.48,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Life Skills Education,66.15,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 1,Sports and Physical Education,65.54,2023-04-15
L054,Joy Matiang'i,Grade 7,Term 2,English,75.25,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Kiswahili or Kenyan Sign Language,70.63,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Mathematics,66.81,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Integrated Science,71.05,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Health Education,69.89,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Social Studies,76.95,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Religious Education,73.26,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Pre-Technical and Pre-Career Education,63.43,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Agriculture,68.81,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Business Studies,64.7,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Life Skills Education,62.31,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 2,Sports and Physical Education,65.76,2023-08-15
L054,Joy Matiang'i,Grade 7,Term 3,English,75.02,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Kiswahili or Kenyan Sign Language,67.46,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Mathematics,62.5,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Integrated Science,70.27,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Health Education,69.05,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Social Studies,71.44,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Religious Education,76.94,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Pre-Technical and Pre-Career Education,64.59,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Agriculture,71.59,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Business Studies,65.16,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Life Skills Education,68.05,2023-11-20
L054,Joy Matiang'i,Grade 7,Term 3,Sports and Physical Education,62.05,2023-11-20
L054,Joy Matiang'i,Grade 8,Term 1,English,76.86,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Kiswahili or Kenyan Sign Language,64.35,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Mathematics,64.16,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Integrated Science,69.43,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Health Education,71.68,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Social Studies,75.42,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Religious Education,72.07,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Pre-Technical and Pre-Career Education,65.55,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Agriculture,68.72,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Business Studies,74.72,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Life Skills Education,60.01,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 1,Sports and Physical Education,68.69,2024-04-15
L054,Joy Matiang'i,Grade 8,Term 2,English,74.78,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Kiswahili or Kenyan Sign Language,72.03,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Mathematics,63.56,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Integrated Science,65.54,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Health Education,64.3,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Social Studies,69.78,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Religious Education,68.8,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Pre-Technical and Pre-Career Education,68.88,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Agriculture,67.55,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Business Studies,67.67,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Life Skills Education,70.01,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 2,Sports and Physical Education,61.25,2024-08-15
L054,Joy Matiang'i,Grade 8,Term 3,English,76.15,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Kiswahili or Kenyan Sign Language,62.02,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Mathematics,65.73,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Integrated Science,67.67,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Health Education,68.37,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Social Studies,72.86,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Religious Education,68.44,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Pre-Technical and Pre-Career Education,65.15,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Agriculture,69.66,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Business Studies,63.86,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Life Skills Education,66.47,2024-11-20
L054,Joy Matiang'i,Grade 8,Term 3,Sports and Physical Education,64.91,2024-11-20
L054,Joy Matiang'i,Grade 9,Term 1,English,82.8,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Kiswahili or Kenyan Sign Language,72.49,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Mathematics,70.46,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Integrated Science,68.47,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Health Education,64.34,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Social Studies,75.23,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Religious Education,74.1,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Pre-Technical and Pre-Career Education,60.85,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Agriculture,74.64,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Business Studies,71.38,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Life Skills Education,65.48,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 1,Sports and Physical Education,66.38,2025-04-15
L054,Joy Matiang'i,Grade 9,Term 2,English,73.18,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Kiswahili or Kenyan Sign Language,64.1,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Mathematics,62.94,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Integrated Science,68.01,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Health Education,67.13,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Social Studies,65.75,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Religious Education,67.38,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Pre-Technical and Pre-Career Education,61.85,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Agriculture,70.11,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Business Studies,70.13,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Life Skills Education,69.79,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 2,Sports and Physical Education,61.29,2025-08-15
L054,Joy Matiang'i,Grade 9,Term 3,English,75.24,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Kiswahili or Kenyan Sign Language,69.9,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Mathematics,68.21,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Integrated Science,69.49,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Health Education,72.51,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Social Studies,71.95,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Religious Education,68.84,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Pre-Technical and Pre-Career Education,58.46,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Agriculture,69.55,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Business Studies,65.03,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Life Skills Education,64.02,2025-11-20
L054,Joy Matiang'i,Grade 9,Term 3,Sports and Physical Education,63.7,2025-11-20
L055,Michelle Ruto,Grade 7,Term 1,English,71.84,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Kiswahili or Kenyan Sign Language,69.95,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Mathematics,71.66,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Integrated Science,68.66,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Health Education,70.58,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Social Studies,60.18,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Religious Education,59.48,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Pre-Technical and Pre-Career Education,69.46,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Agriculture,68.46,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Business Studies,72.63,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Life Skills Education,61.71,2023-04-15
L055,Michelle Ruto,Grade 7,Term 1,Sports and Physical Education,63.64,2023-04-15
L055,Michelle Ruto,Grade 7,Term 2,English,65.85,2023-08-15
L055,Michelle Ruto,Grade 7,Term 2,Kiswahili or Kenyan Sign Language,65.4,2023-08-15
L055,Michelle Ruto,Grade 7,Term 2,Mathematics,69.45,2023-08-15
L055,Michelle Ruto,Grade 7,Term 2,Integrated Science,65.49,2023-08-15
L055,Michelle Ruto,Grade 7,Term 2,Health Education,65.68,2023-08-15
L055,Michelle Ruto,Grade 7,Term 2,Social Studies,56.35,2023-08-15
L055,Michelle Ruto,Grade 7,Term 2,Religious Education,65.48,2023-08-15
L055,Michelle Ruto,Grade 7,Term 2,Pre-Technical and Pre-Career Education,74.83,2023-08-15
